incident,latitude,longitude
2015-05-27 11:30:00,28.639235,77.02893399999998
2015-05-27 11:29:00,28.638753,77.073803
2015-05-27 11:26:00,28.621272,77.061327
2015-05-27 11:24:00,28.621272,77.061327
2015-05-27 11:23:00,28.621272,77.061327
2015-05-27 11:20:00,28.62666500000001,77.05587
2015-05-27 11:19:00,28.621272,77.061327
2015-05-27 11:17:00,28.62666500000001,77.05587
2015-05-27 11:15:00,28.621272,77.061327
2015-05-27 11:13:00,28.621272,77.061327
2015-05-27 11:11:00,28.621272,77.061327
2015-05-27 11:09:00,28.621272,77.061327
2015-05-27 10:59:00,28.621272,77.061327
2015-05-27 10:57:00,28.621272,77.061327
2015-05-27 10:56:00,28.621272,77.061327
2015-05-27 10:55:00,28.621272,77.061327
2015-05-27 10:54:00,28.621272,77.061327
2015-05-27 10:52:00,28.621272,77.061327
2015-05-27 10:51:00,28.621272,77.061327
2015-05-27 10:49:00,28.621272,77.061327
2015-05-27 10:34:00,28.621272,77.061327
2015-05-27 10:33:00,28.621272,77.061327
2015-05-27 10:29:00,28.621272,77.061327
2015-05-27 10:27:00,28.621272,77.061327
2015-05-27 10:21:00,28.621272,77.061327
2015-05-27 10:15:00,28.621272,77.061327
2015-05-27 10:14:00,28.621272,77.061327
2015-05-27 10:12:00,28.621272,77.061327
2015-05-27 10:09:00,28.621272,77.061327
2015-05-27 10:07:00,28.639235,77.02893399999998
2015-05-27 10:05:00,28.639235,77.02893399999998
2015-05-27 10:03:00,28.62666500000001,77.05587
2015-05-27 10:00:00,28.621272,77.061327
2015-05-27 01:59:00,28.621272,77.061327
2015-05-27 01:57:00,28.621272,77.061327
2015-05-27 01:56:00,28.62666500000001,77.05587
2015-05-27 01:55:00,28.62666500000001,77.05587
2015-05-27 01:52:00,28.621272,77.061327
2015-05-27 01:50:00,28.621272,77.061327
2015-05-27 01:48:00,28.621272,77.061327
2015-05-27 01:47:00,28.621272,77.061327
2015-05-27 01:46:00,28.621272,77.061327
2015-05-27 01:44:00,28.621272,77.061327
2015-05-27 01:43:00,28.621272,77.061327
2015-05-27 01:41:00,28.621272,77.061327
2015-05-27 01:40:00,28.621272,77.061327
2015-05-27 01:39:00,28.621272,77.061327
2015-05-27 01:36:00,28.621272,77.061327
2015-05-27 01:34:00,28.621272,77.061327
2015-05-27 00:06:00,28.621272,77.061327
2015-05-27 00:05:00,28.621272,77.061327
2015-05-27 00:00:00,28.621272,77.061327
2015-05-26 23:56:00,28.621272,77.061327
2015-05-26 23:54:00,28.621272,77.061327
2015-05-26 23:52:00,28.621272,77.061327
2015-05-26 23:50:00,28.621272,77.061327
2015-05-26 23:48:00,28.621272,77.061327
2015-05-26 23:45:00,28.621272,77.061327
2015-05-26 23:37:00,28.621272,77.061327
2015-05-26 23:35:00,28.621272,77.061327
2015-05-26 23:31:00,28.639235,77.02893399999998
2015-05-26 23:27:00,28.621272,77.061327
2015-05-26 23:23:00,28.621272,77.061327
2015-05-26 23:17:00,28.639235,77.02893399999998
2015-05-26 23:14:00,28.621272,77.061327
2015-05-26 23:13:00,28.621272,77.061327
2015-05-26 23:12:00,28.621272,77.061327
2015-05-26 23:07:00,28.621272,77.061327
2015-05-26 22:26:00,28.621272,77.061327
2015-05-26 22:24:00,28.621272,77.061327
2015-05-26 22:23:00,28.621272,77.061327
2015-05-26 22:21:00,28.62666500000001,77.05587
2015-05-26 22:19:00,28.621272,77.061327
2015-05-26 22:17:00,28.621272,77.061327
2015-05-26 22:15:00,28.621272,77.061327
2015-05-26 22:14:00,28.621272,77.061327
2015-05-26 22:11:00,28.621272,77.061327
2015-05-26 22:10:00,28.621272,77.061327
2015-05-26 22:09:00,28.621272,77.061327
2015-05-26 22:07:00,28.621272,77.061327
2015-05-26 22:02:00,28.62666500000001,77.05587
2015-05-26 22:01:00,28.621272,77.061327
2015-05-26 22:00:00,28.621272,77.061327
2015-05-26 13:59:00,28.621272,77.061327
2015-05-26 13:56:00,28.621272,77.061327
2015-05-26 13:54:00,28.621272,77.061327
2015-05-26 13:52:00,28.621272,77.061327
2015-05-26 13:50:00,28.621272,77.061327
2015-05-26 13:49:00,28.621272,77.061327
2015-05-26 13:48:00,28.621272,77.061327
2015-05-26 13:45:00,28.621272,77.061327
2015-05-26 13:43:00,28.621272,77.061327
2015-05-26 13:41:00,28.621272,77.061327
2015-05-26 13:40:00,28.621272,77.061327
2015-05-26 13:38:00,28.621272,77.061327
2015-05-26 13:35:00,28.621272,77.061327
2015-05-26 13:33:00,28.621272,77.061327
2015-05-26 13:32:00,28.621272,77.061327
2015-05-26 13:31:00,28.621272,77.061327
2015-05-26 13:28:00,28.621272,77.061327
2015-05-26 13:26:00,28.621272,77.061327
2015-05-26 13:25:00,28.621272,77.061327
2015-05-26 13:20:00,28.639235,77.02893399999998
2015-05-26 13:18:00,28.621272,77.061327
2015-05-26 13:17:00,28.621272,77.061327
2015-05-26 13:15:00,28.635059,77.04995500000003
2015-05-26 13:11:00,28.621272,77.061327
2015-05-26 13:09:00,28.621272,77.061327
2015-05-26 13:08:00,28.621272,77.061327
2015-05-26 13:02:00,28.621272,77.061327
2015-05-26 13:59:00,28.62666500000001,77.05587
2015-06-01 09:00:00,28.660986,77.292592
2015-09-05 10:00:00,28.653935,77.249013
2013-05-11 18:30:00,28.606875,77.203643
2014-01-10 17:30:00,28.704059,77.10249
2014-05-14 16:57:00,28.613939,77.20902099999998
2014-12-08 18:00:00,28.649655,77.207461
2015-05-14 07:00:00,28.632936,77.21968000000003
2015-03-17 08:00:00,28.67828,77.207952
2014-10-16 19:00:00,28.614137,77.20910699999997
2014-10-12 21:00:00,28.523642,77.222522
2014-11-06 21:00:00,28.609416,77.330026
2014-04-24 16:00:00,28.613227,77.087533
2014-10-06 15:00:00,28.69744600000001,77.142077
2013-06-14 13:00:00,28.622135,77.091954
2014-11-12 18:00:00,28.536629,77.253212
2015-02-19 18:00:00,28.613939,77.20902099999998
2015-03-21 07:30:00,28.590218,77.067903
2014-02-18 17:00:00,28.613939,77.20902099999998
2013-06-19 22:00:00,28.757322,77.1544
2015-01-14 21:00:00,28.533584,77.252987
2015-09-03 09:30:00,28.668425,77.250401
2015-05-14 18:00:00,28.641549,77.220812
2015-09-03 17:00:00,28.52078400000001,77.308084
2013-11-09 18:00:00,28.613939,77.20902099999998
2013-05-07 10:27:00,28.589555,77.086422
2015-05-20 22:00:00,28.69591500000001,77.205933
2015-03-18 20:00:00,28.695306,77.214864
2015-03-18 18:00:00,28.653292,77.194512
2014-05-14 15:00:00,28.656955,77.212203
2015-11-02 17:00:00,28.649655,77.207461
2015-05-14 11:07:00,28.680556,77.203611
2015-05-14 11:06:00,28.68825,77.214753
2015-05-14 11:04:00,28.68825,77.214753
2015-05-14 11:01:00,28.687193,77.210336
2015-05-14 10:58:00,28.680556,77.203611
2015-05-14 10:55:00,28.493673,77.277814
2015-05-14 10:52:00,28.493673,77.277814
2015-05-14 10:48:00,28.493673,77.277814
2015-05-14 10:46:00,28.493673,77.277814
2015-05-14 10:44:00,28.493673,77.277814
2015-05-14 10:43:00,28.493673,77.277814
2015-05-14 10:41:00,28.502354,77.28306500000002
2015-05-14 10:40:00,28.493673,77.277814
2015-05-14 10:39:00,28.493673,77.277814
2015-05-14 10:38:00,28.493673,77.277814
2015-05-14 10:16:00,28.502354,77.28306500000002
2015-05-14 10:14:00,28.493673,77.277814
2015-05-14 10:12:00,28.493673,77.277814
2015-05-14 10:11:00,28.493673,77.277814
2015-05-14 10:10:00,28.493673,77.277814
2015-05-14 10:00:00,28.493673,77.277814
2015-05-14 01:58:00,28.493673,77.277814
2015-05-14 01:57:00,28.502354,77.28306500000002
2015-05-14 01:53:00,28.493673,77.277814
2015-05-14 01:49:00,28.493673,77.277814
2015-05-14 01:45:00,28.493673,77.277814
2015-05-14 01:43:00,28.502354,77.28306500000002
2015-05-14 01:40:00,28.502354,77.28306500000002
2015-05-14 01:34:00,28.502354,77.28306500000002
2015-05-14 01:32:00,28.493673,77.277814
2015-05-14 01:30:00,28.493673,77.277814
2015-05-14 01:29:00,28.493673,77.277814
2015-05-14 01:27:00,28.493673,77.277814
2015-05-14 01:23:00,28.493673,77.277814
2015-05-14 01:19:00,28.502354,77.28306500000002
2015-04-25 13:26:00,28.504152,77.29869599999998
2015-04-25 13:22:00,28.493673,77.277814
2015-04-25 13:19:00,28.493673,77.277814
2015-04-25 13:15:00,28.493673,77.277814
2015-04-25 13:05:00,28.490665000000003,77.285051
2015-12-03 18:23:00,28.631451,77.216667
2015-12-03 10:21:00,28.639285,77.218959
2015-12-03 19:18:00,28.687193,77.210336
2015-12-03 18:17:00,28.631451,77.216667
2015-12-03 14:58:00,28.650594,77.230328
2015-12-03 18:57:00,28.631451,77.216667
2015-12-03 14:55:00,28.723699,77.064623
2015-12-03 09:51:00,28.524579,77.206615
2015-12-03 21:49:00,28.53536,77.241952
2015-01-02 07:00:00,28.504152,77.29869599999998
2014-04-24 19:01:00,28.680556,77.203611
2015-06-03 16:59:00,28.667671,77.228211
2015-06-03 19:57:00,28.722537,77.127759
2015-06-03 11:55:00,28.61598,77.244382
2015-06-03 23:52:00,28.616963,77.300851
2015-06-03 20:48:00,28.606579,77.217119
2015-06-03 17:45:00,28.682023,77.206862
2015-06-03 23:41:00,28.602385,77.314187
2015-06-03 19:36:00,28.53742,77.259727
2013-06-09 14:33:00,28.583287,77.23960500000003
2015-06-03 10:32:00,28.698998,77.138417
2015-06-03 15:31:00,28.684409,77.31522
2015-06-03 19:30:00,28.678433,77.085585
2015-06-03 18:29:00,28.680556,77.203611
2015-06-03 18:26:00,28.609833,77.23634799999998
2015-06-03 15:25:00,28.730555,77.168604
2015-06-03 11:23:00,28.619073,77.286437
2015-06-03 23:22:00,28.594306,77.295375
2015-06-03 11:21:00,28.707646,77.125775
2015-06-03 18:17:00,28.680556,77.203611
2015-06-03 18:15:00,28.660940000000004,77.279253
2015-06-03 16:13:00,28.641627000000003,77.295375
2015-06-03 16:12:00,28.707646,77.125775
2015-06-03 15:08:00,28.631451,77.216667
2015-06-03 15:05:00,28.641627000000003,77.295375
2015-06-03 15:03:00,28.652946000000004,77.30228699999998
2015-06-03 23:02:00,28.688839,77.26747900000002
2015-06-03 16:01:00,28.636704,77.286937
2015-06-03 11:00:00,28.651596,77.158244
2015-06-03 22:59:00,28.646817,77.11993199999998
2015-06-03 19:58:00,28.634007,77.200475
2015-06-03 18:57:00,28.63377100000001,77.21879100000002
2015-06-03 14:55:00,28.632643,77.218484
2015-06-03 13:54:00,28.631451,77.216667
2015-06-03 14:29:00,28.646817,77.11993199999998
2014-08-11 18:51:00,28.649849,77.283484
2015-06-03 14:50:00,28.643991,77.188505
2015-06-03 15:44:00,28.63377100000001,77.21879100000002
2015-06-03 15:41:00,28.63377100000001,77.21879100000002
2015-06-03 16:39:00,28.564286,77.236923
2015-06-03 10:37:00,28.63377100000001,77.21879100000002
2015-06-03 19:36:00,28.63377100000001,77.21879100000002
2015-06-03 19:35:00,28.646989,77.316019
2014-12-11 21:32:00,28.624981,77.29141899999998
2014-03-09 15:18:00,28.63377100000001,77.21879100000002
2015-06-03 08:16:00,28.673466,77.289091
2015-06-03 20:14:00,28.653002,77.192363
2015-06-03 19:13:00,28.577267,77.196322
2015-06-03 18:12:00,28.680556,77.203611
2015-06-03 19:11:00,28.707646,77.125775
2015-06-03 18:09:00,28.551287,77.206979
2015-06-03 22:08:00,28.638753,77.073803
2015-06-03 14:05:00,28.640446,77.10491800000001
2014-06-18 14:53:00,28.600091,77.227042
2015-06-03 13:19:00,28.567695,77.24327199999998
2015-06-03 21:49:00,28.653443,77.196605
2015-06-03 09:48:00,28.594213,77.294635
2015-06-03 15:46:00,28.524579,77.206615
2015-06-03 21:44:00,28.592845,77.063642
2015-02-03 18:42:00,28.53352000000001,77.210886
2015-06-03 18:40:00,28.636704,77.286937
2015-06-03 21:38:00,28.613939,77.20902099999998
2014-08-29 19:36:00,28.695771,77.206047
2015-06-03 21:35:00,28.673512,77.170212
2015-06-03 15:33:00,28.63377100000001,77.21879100000002
2015-06-03 19:17:00,28.551929,77.17314
2015-06-03 09:16:00,28.641976,77.122907
2015-01-14 19:14:00,28.637235,77.182364
2015-06-03 18:13:00,28.566008,77.176744
2015-06-03 19:09:00,28.629554,77.08019
2015-06-03 19:07:00,28.668667,77.10194
2015-06-03 09:05:00,28.61518400000001,77.211969
2015-06-03 16:03:00,28.622242,77.239438
2015-06-03 21:01:00,28.59214,77.046048
2015-06-03 20:59:00,28.699774,77.115459
2014-05-03 16:58:00,28.708057,77.117954
2015-06-03 20:57:00,28.629554,77.08019
2015-06-03 20:56:00,28.629105,77.138809
2015-06-03 20:13:00,28.646817,77.11993199999998
2015-06-03 20:10:00,28.556162,77.099958
2015-06-03 08:15:00,28.557249,77.173612
2015-06-03 19:54:00,28.621899,77.087839
2015-06-03 19:53:00,28.553212,77.174482
2015-06-03 19:51:00,28.53352000000001,77.210886
2015-06-03 19:31:00,28.696493,77.138601
2015-06-03 15:30:00,28.749472,77.056533
2015-06-03 19:28:00,28.652679,77.131528
2015-06-03 19:24:00,28.574253,77.180486
2015-06-03 19:20:00,28.574253,77.180486
2015-06-03 19:18:00,28.573183,77.187337
2015-06-03 19:09:00,28.529329,77.218765
2014-06-03 16:06:00,28.59214,77.046048
2014-03-27 18:52:00,28.634209,77.220217
2015-06-03 18:51:00,28.631451,77.216667
2015-06-03 18:50:00,28.650049,77.231481
2014-09-23 08:48:00,28.653604,77.18972099999998
2015-06-03 18:47:00,28.682724,77.164603
2015-06-03 18:46:00,28.63377100000001,77.21879100000002
2015-06-03 18:45:00,28.667623,77.097307
2014-06-08 16:44:00,28.621737,77.055817
2014-08-21 18:43:00,28.605974,77.230456
2014-03-02 18:49:00,28.63377100000001,77.21879100000002
2013-07-23 08:47:00,28.797487,77.131699
2015-05-03 20:45:00,28.623247,77.267904
2014-05-28 20:44:00,28.623247,77.267904
2015-05-03 20:41:00,28.613939,77.20902099999998
2014-07-18 09:00:00,28.582984000000003,77.171083
2014-08-14 09:00:00,28.682345,77.199413
2014-09-07 07:00:00,28.633506,77.220837
2014-03-20 04:00:00,28.74322,77.197779
2014-06-26 03:00:00,28.700453000000003,77.259194
2014-09-07 06:00:00,28.667671,77.228211
2014-06-19 11:00:00,28.728185,77.208804
2014-10-04 03:00:00,28.707261,77.180747
2014-04-06 07:00:00,28.667671,77.228211
2014-08-10 03:00:00,28.732385,77.138761
2014-09-16 03:00:00,28.720596,77.08090899999998
2014-02-07 03:00:00,28.54002,77.254994
2014-09-27 05:00:00,28.680654,77.19886
2014-07-22 11:00:00,28.680654,77.19886
2014-10-09 04:00:00,28.61518400000001,77.211969
2014-04-15 07:00:00,28.527958,77.289785
2014-09-17 02:00:00,28.696092,77.15274000000002
2014-08-14 09:00:00,28.532251,77.21680400000002
2014-08-07 06:00:00,28.544386,77.264312
2014-09-17 03:00:00,28.544386,77.264312
2014-01-16 02:00:00,28.640446,77.10491800000001
2014-10-04 04:00:00,28.663154,77.207077
2014-01-13 10:00:00,28.595217,77.020972
2014-08-20 05:00:00,28.631451,77.216667
2014-09-18 05:00:00,28.749472,77.056533
2014-03-13 04:00:00,28.63377100000001,77.21879100000002
2014-02-08 05:00:00,28.722566,77.127303
2014-05-22 03:00:00,28.614951,77.022712
2014-10-09 11:00:00,28.701772,77.117396
2014-03-28 07:00:00,28.630516,77.219249
2014-02-28 09:00:00,28.667671,77.228211
2014-10-16 04:00:00,28.613939,77.20902099999998
2014-05-14 03:00:00,28.644847,77.240377
2014-01-21 04:00:00,28.56184600000001,77.219383
2014-01-15 05:00:00,28.668667,77.10194
2014-10-03 03:00:00,28.680556,77.203611
2014-01-31 08:00:00,28.490973,77.24459499999998
2014-05-19 03:00:00,28.646989,77.316019
2014-05-13 11:00:00,28.633188,77.08662700000002
2015-02-23 13:09:00,28.591156,77.059145
2015-02-23 13:03:00,28.591156,77.059145
2014-09-09 03:00:00,28.604772,77.18576999999998
2014-09-09 11:00:00,28.575231,77.20950500000002
2014-06-24 04:00:00,28.63377100000001,77.21879100000002
2014-03-07 07:00:00,28.632643,77.218484
2014-08-07 04:00:00,28.63377100000001,77.21879100000002
2014-08-13 04:00:00,28.69145300000001,77.202431
2014-07-20 08:00:00,28.638646,77.074515
2014-06-30 08:00:00,28.596128000000004,77.158738
2014-11-03 12:00:00,28.681862,77.06473199999998
2014-11-02 05:00:00,28.664819,77.148225
2014-03-13 03:00:00,28.688839,77.26748
2014-12-02 02:00:00,28.611233,77.240173
2015-02-22 11:51:00,28.607818,77.040615
2015-02-22 11:50:00,28.607818,77.040615
2015-02-22 11:49:00,28.607818,77.040615
2015-02-22 11:48:00,28.607818,77.040615
2015-02-22 11:47:00,28.607818,77.040615
2015-02-22 11:46:00,28.607818,77.040615
2015-02-22 11:45:00,28.607818,77.040615
2015-02-22 11:42:00,28.607818,77.040615
2015-02-22 11:41:00,28.607818,77.040615
2015-02-22 11:40:00,28.607818,77.040615
2015-02-22 11:39:00,28.607818,77.040615
2015-02-22 11:38:00,28.607818,77.040615
2015-02-22 11:35:00,28.607818,77.040615
2015-02-22 11:30:00,28.607818,77.040615
2015-02-22 11:29:00,28.607818,77.040615
2015-02-22 11:28:00,28.607818,77.040615
2015-02-22 11:26:00,28.607818,77.040615
2015-02-22 11:25:00,28.607818,77.040615
2015-02-22 11:24:00,28.607818,77.040615
2015-02-22 11:22:00,28.607818,77.040615
2015-02-22 11:20:00,28.607818,77.040615
2015-02-22 11:19:00,28.607818,77.040615
2015-02-22 11:18:00,28.607818,77.040615
2015-02-22 11:17:00,28.607818,77.040615
2015-02-22 11:16:00,28.607818,77.040615
2015-02-22 11:14:00,28.607818,77.040615
2015-02-22 11:13:00,28.607818,77.040615
2015-02-22 11:12:00,28.607818,77.040615
2015-02-22 11:11:00,28.607818,77.040615
2015-02-22 11:10:00,28.607818,77.040615
2015-02-22 11:09:00,28.607818,77.040615
2015-02-22 11:08:00,28.607818,77.040615
2015-02-22 11:07:00,28.607818,77.040615
2015-02-22 11:05:00,28.607818,77.040615
2015-02-22 11:04:00,28.607818,77.040615
2015-02-22 11:03:00,28.607818,77.040615
2015-02-22 11:02:00,28.607818,77.040615
2015-02-22 11:01:00,28.607818,77.040615
2015-02-22 11:00:00,28.607818,77.040615
2015-02-22 10:58:00,28.607818,77.040615
2015-02-22 13:57:00,28.592792,77.051536
2015-02-22 13:48:00,28.595739,77.051384
2015-02-22 13:48:00,28.598022,77.057885
2015-02-22 13:47:00,28.598022,77.057885
2015-02-22 13:46:00,28.598022,77.057885
2015-02-22 13:22:00,28.598698,77.05749
2015-02-22 13:21:00,28.570076,77.079174
2015-02-22 13:20:00,28.570076,77.079174
2015-02-22 13:19:00,28.570076,77.079174
2015-02-22 13:18:00,28.570671,77.079675
2015-02-22 13:17:00,28.565622,77.067015
2015-02-22 13:16:00,28.565622,77.067015
2015-02-22 13:15:00,28.565622,77.067015
2015-02-22 13:14:00,28.565622,77.067015
2015-02-22 13:13:00,28.565622,77.067015
2015-02-22 13:12:00,28.565622,77.067015
2015-02-22 13:10:00,28.565622,77.067015
2015-02-22 13:09:00,28.565622,77.067015
2015-02-22 13:08:00,28.565622,77.067015
2015-02-22 13:07:00,28.565622,77.067015
2015-02-22 13:06:00,28.565622,77.067015
2015-02-22 13:05:00,28.565622,77.067015
2015-02-22 13:02:00,28.565622,77.067015
2015-02-21 11:45:00,28.574448,77.06517099999998
2015-02-21 11:44:00,28.574448,77.06517099999998
2015-02-21 11:43:00,28.574448,77.06517099999998
2015-02-21 11:42:00,28.574448,77.06517099999998
2015-02-21 11:40:00,28.574448,77.06517099999998
2015-02-21 11:38:00,28.574448,77.06517099999998
2015-02-21 11:37:00,28.574448,77.06517099999998
2015-02-21 11:36:00,28.574448,77.06517099999998
2015-02-21 11:35:00,28.574448,77.06517099999998
2015-02-21 11:34:00,28.574448,77.06517099999998
2015-02-21 11:33:00,28.574448,77.06517099999998
2015-02-21 11:32:00,28.574448,77.06517099999998
2015-02-21 11:31:00,28.574448,77.06517099999998
2015-02-21 11:30:00,28.574448,77.06517099999998
2015-02-21 11:29:00,28.574448,77.06517099999998
2015-02-21 11:27:00,28.574448,77.06517099999998
2015-02-21 11:26:00,28.574448,77.06517099999998
2015-02-21 11:24:00,28.574448,77.06517099999998
2015-02-21 11:22:00,28.574448,77.06517099999998
2015-02-21 11:21:00,28.574448,77.06517099999998
2015-02-21 11:20:00,28.574448,77.06517099999998
2015-02-21 11:19:00,28.574448,77.06517099999998
2015-02-21 11:18:00,28.574448,77.06517099999998
2015-02-21 11:17:00,28.574448,77.06517099999998
2015-02-21 11:14:00,28.574448,77.06517099999998
2015-02-21 11:12:00,28.574448,77.06517099999998
2015-02-21 11:11:00,28.574448,77.06517099999998
2015-02-21 11:09:00,28.574448,77.06517099999998
2015-02-21 11:08:00,28.574448,77.06517099999998
2015-02-21 11:06:00,28.574448,77.06517099999998
2015-02-21 11:05:00,28.576257,77.066222
2015-02-21 11:03:00,28.574448,77.06517099999998
2015-02-21 10:52:00,28.574448,77.06517099999998
2015-02-21 10:49:00,28.575927000000004,77.066866
2015-02-21 10:47:00,28.574448,77.06517099999998
2015-02-21 10:44:00,28.574448,77.06517099999998
2015-02-21 10:43:00,28.574448,77.06517099999998
2015-02-21 10:41:00,28.574448,77.06517099999998
2015-02-21 10:40:00,28.574448,77.06517099999998
2015-02-21 10:39:00,28.578498,77.065179
2015-02-21 10:38:00,28.57556,77.06369000000002
2015-02-21 10:36:00,28.574448,77.06517099999998
2015-02-21 10:26:00,28.574448,77.06517099999998
2015-02-21 10:24:00,28.577721,77.061678
2015-02-21 10:22:00,28.577632,77.061738
2015-02-21 10:20:00,28.574448,77.06517099999998
2015-02-21 10:18:00,28.574486,77.065214
2015-02-21 10:14:00,28.578487,77.065104
2015-02-21 10:08:00,28.595569,77.19959399999998
2015-02-21 10:07:00,28.584949,77.058284
2015-02-21 04:38:00,28.602238,77.02599599999998
2015-02-21 04:37:00,28.555575,77.063642
2015-02-21 04:36:00,28.593765,77.04349300000001
2015-02-21 04:35:00,28.61553,77.024061
2015-02-21 04:34:00,28.602238,77.02599599999998
2015-02-21 04:33:00,28.599133,77.06939799999998
2015-02-21 04:31:00,28.579099,77.059219
2015-02-21 04:30:00,28.59214,77.046048
2015-02-21 04:29:00,28.597676,77.048578
2015-02-21 04:26:00,28.592845,77.063642
2015-02-21 04:25:00,28.592845,77.063642
2015-02-21 04:24:00,28.593765,77.04349300000001
2015-02-21 04:23:00,28.592845,77.063642
2015-02-21 04:22:00,28.560721,77.059718
2015-02-21 04:21:00,28.591455,77.04925
2015-02-21 04:21:00,28.586004,77.053349
2015-02-21 04:20:00,28.592845,77.063642
2015-02-21 04:19:00,28.585948,77.053371
2015-02-21 04:18:00,28.619365,77.033148
2015-02-21 04:17:00,28.592845,77.063642
2015-02-21 04:16:00,28.602273,77.025988
2015-02-21 04:14:00,28.602238,77.02599599999998
2015-02-21 04:12:00,28.599079,77.024826
2015-02-21 04:12:00,28.574448,77.06517099999998
2015-02-21 04:11:00,28.555575,77.063642
2015-02-21 04:10:00,28.597061,77.03339799999998
2015-02-21 04:09:00,28.578789,77.06652
2015-02-21 04:08:00,28.578789,77.06652
2015-02-21 04:06:00,28.584291,77.071556
2015-02-21 04:05:00,28.587197,77.03485699999997
2015-02-21 04:04:00,28.593956,77.060016
2015-02-21 04:03:00,28.585967,77.053306
2015-02-21 04:03:00,28.604835,77.046626
2015-02-21 04:01:00,28.599755,77.04543100000002
2015-02-21 04:00:00,28.586496,77.049385
2015-02-21 03:59:00,28.587197,77.03485699999997
2015-02-21 03:59:00,28.58591,77.053285
2015-02-21 03:58:00,28.595982,77.04927099999998
2015-02-21 03:56:00,28.574448,77.06517099999998
2015-02-21 03:56:00,28.593765,77.04349300000001
2015-02-21 03:55:00,28.593765,77.04349300000001
2015-02-21 03:54:00,28.604891,77.046605
2015-02-21 03:53:00,28.593765,77.04349300000001
2015-02-21 03:52:00,28.592845,77.063642
2015-02-21 03:50:00,28.602238,77.02599599999998
2015-02-21 02:52:00,28.592845,77.063642
2015-02-21 02:50:00,28.619365,77.033148
2015-02-21 02:49:00,28.598022,77.057885
2015-02-21 02:48:00,28.585948,77.053349
2015-02-21 02:46:00,28.592845,77.063642
2015-02-21 02:45:00,28.593765,77.04349300000001
2015-02-21 02:44:00,28.602238,77.02599599999998
2015-02-21 02:43:00,28.619365,77.033148
2015-02-21 02:42:00,28.602238,77.02599599999998
2015-02-21 02:41:00,28.602238,77.02599599999998
2015-02-21 02:39:00,28.588985,77.031177
2015-02-21 02:37:00,28.578789,77.06652
2015-02-21 02:36:00,28.593765,77.04349300000001
2015-02-21 02:32:00,28.586023,77.05332800000002
2015-02-21 02:31:00,28.593765,77.04349300000001
2015-02-21 02:30:00,28.602238,77.02599599999998
2015-02-21 02:22:00,28.592845,77.063642
2015-02-21 02:21:00,28.58591,77.05332800000002
2015-02-21 02:19:00,28.585929,77.053392
2015-02-21 02:17:00,28.592845,77.063642
2015-02-21 02:16:00,28.592845,77.063642
2015-02-21 02:15:00,28.572038,77.070837
2015-02-21 02:14:00,28.572038,77.070837
2015-02-21 02:12:00,28.575549,77.047811
2015-02-21 02:10:00,28.607818,77.040615
2015-02-21 02:09:00,28.575549,77.047811
2015-02-21 02:08:00,28.563343,77.05500699999997
2015-02-21 02:07:00,28.563343,77.05500699999997
2015-02-21 02:06:00,28.592845,77.063642
2015-02-21 02:05:00,28.574448,77.06517099999998
2015-02-21 02:04:00,28.555575,77.063642
2015-02-21 02:04:00,28.579202,77.059207
2015-02-21 02:03:00,28.587197,77.03485699999997
2015-02-21 02:02:00,28.604206,77.054898
2015-02-21 02:01:00,28.604872,77.046626
2015-02-21 02:00:00,28.604206,77.054898
2015-02-21 01:59:00,28.572038,77.070837
2015-02-21 01:58:00,28.592845,77.063642
2015-02-21 01:57:00,28.602238,77.02599599999998
2015-02-21 01:57:00,28.588488,77.07149100000002
2015-02-21 01:56:00,28.593765,77.04349300000001
2015-02-21 01:51:00,28.59214,77.046048
2015-02-21 01:49:00,28.602238,77.02599599999998
2015-02-21 01:48:00,28.619365,77.033148
2015-02-21 01:47:00,28.619377000000004,77.026492
2015-02-21 01:46:00,28.599079,77.024826
2015-02-21 01:45:00,28.602238,77.02599599999998
2015-02-21 01:03:00,28.619365,77.033148
2015-02-21 01:01:00,28.619377000000004,77.026492
2015-02-21 01:00:00,28.619365,77.033148
2015-02-21 12:57:00,28.578789,77.06652
2015-02-21 12:56:00,28.608261,77.03508599999998
2015-02-21 12:54:00,28.619365,77.033148
2015-02-21 12:53:00,28.586496,77.049385
2015-02-21 12:52:00,28.619365,77.033148
2015-02-21 12:51:00,28.592845,77.063642
2015-02-21 12:49:00,28.592845,77.063642
2015-02-21 12:48:00,28.608261,77.03508599999998
2015-02-21 12:47:00,28.619365,77.033148
2015-02-21 12:46:00,28.608261,77.03508599999998
2015-02-21 12:44:00,28.602238,77.02599599999998
2015-02-21 12:44:00,28.608261,77.03508599999998
2015-02-21 12:43:00,28.591455,77.04925
2015-02-21 12:42:00,28.602217,77.025988
2015-02-21 12:41:00,28.608261,77.03508599999998
2015-02-21 12:40:00,28.608261,77.03508599999998
2015-02-21 12:39:00,28.602198,77.025924
2015-02-21 12:36:00,28.599736,77.04543100000002
2015-02-21 12:34:00,28.607534,77.034963
2015-02-21 12:31:00,28.607534,77.034963
2015-02-21 12:30:00,28.619365,77.033148
2015-02-21 12:28:00,28.619365,77.033148
2015-02-21 12:27:00,28.619365,77.033148
2015-02-21 12:26:00,28.608261,77.03508599999998
2015-02-15 12:25:00,28.620156,77.045023
2015-02-21 12:22:00,28.549751,77.05833100000002
